Sl.No,Item Name,01/01/2016,02/01/2016,03/01/2016,04/01/2016,05/01/2016,06/01/2016,07/01/2016,08/01/2016,09/01/2016,10/01/2016,11/01/2016,12/01/2016,13/01/2016,14/01/2016,15/01/2016,16/01/2016,17/01/2016,18/01/2016,19/01/2016,20/01/2016,21/01/2016,22/01/2016,23/01/2016,24/01/2016,25/01/2016,26/01/2016,27/01/2016,28/01/2016,29/01/2016,30/01/2016,31/01/2016,01/02/2016,02/02/2016,03/02/2016,04/02/2016,05/02/2016,06/02/2016,07/02/2016,08/02/2016,09/02/2016,10/02/2016,11/02/2016,12/02/2016,13/02/2016,14/02/2016,15/02/2016,16/02/2016,17/02/2016,18/02/2016,19/02/2016,20/02/2016,21/02/2016,22/02/2016,23/02/2016,24/02/2016,25/02/2016,26/02/2016,27/02/2016,28/02/2016,29/02/2016,01/03/2016,02/03/2016,03/03/2016,04/03/2016,05/03/2016,06/03/2016,07/03/2016,08/03/2016,09/03/2016,10/03/2016,11/03/2016,12/03/2016,13/03/2016,14/03/2016,15/03/2016,16/03/2016,17/03/2016,18/03/2016,19/03/2016,20/03/2016,21/03/2016,22/03/2016,23/03/2016,24/03/2016,25/03/2016,26/03/2016,27/03/2016,28/03/2016,29/03/2016,30/03/2016,31/03/2016,01/04/2016,02/04/2016,03/04/2016,04/04/2016,05/04/2016,06/04/2016,07/04/2016,08/04/2016,09/04/2016,10/04/2016,11/04/2016,12/04/2016,13/04/2016,14/04/2016,15/04/2016,16/04/2016,17/04/2016,18/04/2016,19/04/2016,20/04/2016,21/04/2016,22/04/2016,23/04/2016,24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,01/05/2016,02/05/2016,03/05/2016,04/05/2016,05/05/2016,06/05/2016,07/05/2016,08/05/2016,09/05/2016,10/05/2016,11/05/2016,12/05/2016,13/05/2016,14/05/2016,15/05/2016,16/05/2016,17/05/2016,18/05/2016,19/05/2016,20/05/2016,21/05/2016,22/05/2016,23/05/2016,24/05/2016,25/05/2016,26/05/2016,27/05/2016,28/05/2016,29/05/2016,30/05/2016,31/05/2016,01/06/2016,02/06/2016,03/06/2016,04/06/2016,05/06/2016,06/06/2016,07/06/2016,08/06/2016,09/06/2016,10/06/2016,11/06/2016,12/06/2016,13/06/2016,14/06/2016,15/06/2016,16/06/2016,17/06/2016,18/06/2016,19/06/2016,20/06/2016,21/06/2016,22/06/2016,23/06/2016,24/06/2016,25/06/2016,26/06/2016,27/06/2016,28/06/2016,29/06/2016,30/06/2016,01/07/2016,02/07/2016,03/07/2016,04/07/2016,05/07/2016,06/07/2016,07/07/2016,08/07/2016,09/07/2016,10/07/2016,11/07/2016,12/07/2016,13/07/2016,14/07/2016,15/07/2016,16/07/2016,17/07/2016,18/07/2016,19/07/2016,20/07/2016,21/07/2016,22/07/2016,23/07/2016,24/07/2016,25/07/2016,26/07/2016,27/07/2016,28/07/2016,29/07/2016,30/07/2016,31/07/2016,01/08/2016,02/08/2016,03/08/2016,04/08/2016,05/08/2016,06/08/2016,07/08/2016,08/08/2016,09/08/2016,10/08/2016,11/08/2016,12/08/2016,13/08/2016,14/08/2016,15/08/2016,16/08/2016,17/08/2016,18/08/2016,19/08/2016,20/08/2016,21/08/2016,22/08/2016,23/08/2016,24/08/2016,25/08/2016,26/08/2016,27/08/2016,28/08/2016,29/08/2016,30/08/2016,31/08/2016,01/09/2016,02/09/2016,03/09/2016,04/09/2016,05/09/2016,06/09/2016,07/09/2016,08/09/2016,09/09/2016,10/09/2016,11/09/2016,12/09/2016,13/09/2016,14/09/2016,15/09/2016,16/09/2016,17/09/2016,18/09/2016,19/09/2016,20/09/2016,21/09/2016,22/09/2016,23/09/2016,24/09/2016,25/09/2016,26/09/2016,27/09/2016,28/09/2016,29/09/2016,30/09/2016,01/10/2016,02/10/2016,03/10/2016,04/10/2016,05/10/2016,06/10/2016,07/10/2016,08/10/2016,09/10/2016,10/10/2016,11/10/2016,12/10/2016,13/10/2016,14/10/2016,15/10/2016,16/10/2016,17/10/2016,18/10/2016,19/10/2016,20/10/2016,21/10/2016,22/10/2016,23/10/2016,24/10/2016,25/10/2016,26/10/2016,27/10/2016,28/10/2016,29/10/2016,30/10/2016,31/10/2016,01/11/2016,02/11/2016,03/11/2016,04/11/2016,05/11/2016,06/11/2016,07/11/2016,08/11/2016,09/11/2016,10/11/2016,11/11/2016,12/11/2016,13/11/2016,14/11/2016,15/11/2016,16/11/2016,17/11/2016,18/11/2016,19/11/2016,20/11/2016,21/11/2016,22/11/2016,23/11/2016,24/11/2016,25/11/2016,26/11/2016,27/11/2016,28/11/2016,29/11/2016,30/11/2016,01/12/2016,02/12/2016,03/12/2016,04/12/2016,05/12/2016,06/12/2016,07/12/2016,08/12/2016,09/12/2016,10/12/2016,11/12/2016,12/12/2016,13/12/2016,14/12/2016,15/12/2016,16/12/2016,17/12/2016,18/12/2016,19/12/2016,20/12/2016,21/12/2016,22/12/2016,23/12/2016,24/12/2016,25/12/2016,26/12/2016,27/12/2016,28/12/2016,29/12/2016,30/12/2016,31/12/2016
190,Tomoto,40,48,NR,65,63,60,52,40,40,NR,34,34,35,35,35,35,NR,34,32,32,29,25,24,NR,22,22,22,20,20,19,NR,18,18,17,17,18,18,NR,16,14,14,13,13,13,NR,12,12,12,12,12,12,NR,12,12,12,13,13,13,NR,12,11,11,10,10,10,NR,10,10,NR,12,11,10,NR,10,10,10,10,10,10,NR,10,10,10,10,10,10,NR,11,11,13,NR,13,13,NR,13,13,16,16,16,16,NR,18,18,16,14,19,20,NR,24,24,25,25,25,26,NR,29,29,30,30,30,30,NR,38,48,48,48,46,44,NR,NR,44,42,40,38,38,NR,49,57,57,56,53,55,NR,55,54,54,52,54,54,NR,53,54,52,59,69,71,NR,72,75,75,75,77,77,NR,79,82,80,80,78,74,NR,55,55,52,48,45,45,NR,NR,50,50,50,44,44,NR,39,NR,36,33,30,30,NR,30,29,28,28,28,28,NR,30,30,30,NR,27,NR,NR,27,20,18,17,16,16,NR,14,14,13,NR,11,11,NR,10,10,NR,10,10,NR,NR,NR,NR,9,NR,9,9,NR,9,9,9,9,9,9,NR,9,9,NR,9,9,9,NR,NR,12,12,12,NR,12,NR,16,NR,23,23,NR,18,NR,18,18,17,17,NR,17,NR,17,18,19,19,NR,23,NR,28,28,28,29,28,28,NR,28,NR,28,28,23,NR,NR,20,20,20,18,18,18,NR,16,NR,NR,NR,11,11,NR,NR,NR,10,10,10,10,NR,10,10,10,9,9,9,NR,9,9,9,9,9,9,NR,9,9,9,9,9,9,NR,NR,9,9,9,9,9,NR,9,NR,9,NR,9,NR,NR,NR,NR,9,9,8,NR,NR,8,8,8,8,8,8,NR,9,9,9,9,9,9
191,Thogari kai,50,50,NR,50,50,50,50,50,50,NR,50,50,50,50,50,50,NR,50,50,50,50,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,NR,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,NR,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,NR,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,NR,40,40,40,40,40,NR,40,NR,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,NR,40,NR,NR,40,40,40,40,40,40,NR,40,40,40,NR,40,40,NR,40,40,NR,40,40,NR,NR,NR,NR,40,NR,40,40,NR,40,40,40,40,40,40,NR,40,40,NR,40,40,40,NR,NR,40,40,40,NR,40,NR,40,NR,40,40,NR,40,NR,40,40,40,40,NR,40,NR,40,40,40,40,NR,40,NR,40,40,40,40,40,40,NR,40,NR,40,40,40,NR,NR,40,40,40,40,54,54,NR,49,NR,NR,NR,44,44,NR,NR,NR,36,33,33,35,NR,39,40,40,40,36,36,NR,35,35,35,34,34,29,NR,29,29,30,30,30,30,NR,NR,35,40,40,49,50,NR,54,NR,49,NR,48,NR,NR,NR,NR,48,48,48,NR,NR,48,49,49,49,49,49,NR,49,49,49,49,49,49
192,Mango Raw Amblet,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,NR,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,54,54,NR,50,50,NR,44,40,35,33,33,33,NR,33,33,38,40,40,40,NR,40,40,40,35,32,32,NR,32,32,32,35,35,35,NR,35,35,35,35,35,38,NR,NR,40,40,40,40,40,NR,40,40,40,40,40,40,NR,40,40,40,40,36,36,NR,36,36,36,36,36,34,NR,34,30,30,30,30,30,NR,30,30,30,38,44,46,NR,46,46,48,48,48,48,NR,NR,48,48,48,48,48,NR,48,NR,48,48,48,48,NR,48,48,48,48,48,48,NR,48,48,48,NR,48,NR,NR,48,48,48,48,48,48,NR,48,48,48,NR,48,48,NR,48,48,NR,48,48,NR,NR,NR,NR,48,NR,48,48,NR,48,48,48,48,48,48,NR,48,48,NR,48,48,48,NR,NR,48,48,48,NR,48,NR,48,NR,48,48,NR,48,NR,48,48,48,48,NR,48,NR,48,48,48,48,NR,48,NR,48,48,48,48,48,48,NR,48,NR,48,48,48,NR,NR,48,48,48,48,48,48,NR,48,NR,NR,NR,48,48,NR,NR,NR,48,48,48,48,NR,48,48,48,48,48,48,NR,48,48,48,48,48,48,NR,48,48,48,48,48,48,NR,NR,48,48,48,48,48,NR,48,NR,48,NR,48,NR,NR,NR,NR,48,48,48,NR,NR,48,48,48,48,48,48,NR,48,48,48,48,48,48
193,Mango Raw,68,68,NR,68,68,68,68,68,68,NR,68,68,68,68,68,68,NR,68,68,68,68,68,68,NR,68,68,68,68,68,68,NR,68,80,80,107,99,90,NR,90,90,90,90,90,90,NR,90,90,90,86,86,86,NR,86,86,86,86,80,80,NR,80,80,76,76,76,70,NR,70,70,NR,60,58,55,NR,46,46,46,42,42,42,NR,42,38,36,36,36,32,NR,30,28,28,NR,27,27,NR,25,23,21,20,20,20,NR,20,20,27,30,30,32,NR,30,29,29,28,28,28,NR,28,28,28,28,28,28,NR,28,28,28,28,28,28,NR,NR,28,28,28,28,30,NR,30,30,30,30,30,30,NR,30,30,30,30,26,26,NR,26,26,26,24,24,24,NR,20,20,20,20,20,20,NR,24,24,24,27,28,28,NR,30,30,30,30,30,32,NR,NR,32,34,34,34,34,NR,36,NR,36,36,36,36,NR,40,43,43,43,45,45,NR,52,52,52,NR,52,NR,NR,52,60,60,60,60,60,NR,59,59,60,NR,60,60,NR,60,60,NR,60,60,NR,NR,NR,NR,60,NR,60,60,NR,60,60,60,60,60,60,NR,60,60,NR,60,60,60,NR,NR,60,60,60,NR,60,NR,60,NR,60,60,NR,60,NR,60,60,60,60,NR,60,NR,60,60,60,60,NR,60,NR,60,60,60,60,60,60,NR,60,NR,60,60,60,NR,NR,62,62,62,62,62,72,NR,72,NR,NR,NR,72,72,NR,NR,NR,72,72,72,72,NR,72,72,72,72,72,72,NR,72,72,72,72,72,72,NR,72,72,72,72,72,68,NR,NR,68,68,68,63,63,NR,60,NR,60,NR,60,NR,NR,NR,NR,60,60,60,NR,NR,60,60,60,60,60,60,NR,60,60,60,60,60,60
194,Jukani,150,150,NR,150,150,150,150,150,150,NR,150,150,150,150,150,150,NR,150,150,150,150,150,150,NR,150,150,150,150,150,150,NR,150,150,150,150,150,150,NR,150,150,150,150,150,150,NR,150,150,150,150,150,150,NR,150,150,150,150,150,150,NR,150,150,150,139,120,120,NR,120,120,NR,120,105,105,NR,105,105,105,105,105,105,NR,105,105,105,105,105,105,NR,105,105,105,NR,110,110,NR,118,118,118,118,118,118,NR,118,118,118,118,118,118,NR,118,118,118,100,100,100,NR,96,96,96,96,96,96,NR,100,100,100,100,100,100,NR,NR,100,100,100,100,100,NR,100,100,100,100,100,100,NR,95,95,95,95,95,95,NR,95,95,95,95,95,95,NR,95,95,90,90,90,90,NR,90,90,90,90,96,96,NR,100,100,100,100,100,100,NR,NR,100,100,100,100,100,NR,100,NR,100,95,95,95,NR,95,95,95,95,95,95,NR,108,108,134,NR,134,NR,NR,134,115,115,115,115,115,NR,124,124,124,NR,124,124,NR,124,124,NR,124,124,NR,NR,NR,NR,128,NR,128,128,NR,128,128,128,128,128,128,NR,120,120,NR,120,120,120,NR,NR,120,120,120,NR,120,NR,120,NR,120,120,NR,120,NR,120,120,120,120,NR,120,NR,112,112,112,112,NR,112,NR,112,112,112,112,112,112,NR,112,NR,112,112,112,NR,NR,112,112,112,112,112,112,NR,112,NR,NR,NR,112,112,NR,NR,NR,112,112,112,112,NR,112,112,112,112,112,112,NR,112,112,112,112,112,112,NR,112,112,112,112,112,112,NR,NR,112,112,112,112,112,NR,112,NR,112,NR,112,NR,NR,NR,NR,112,112,112,NR,NR,112,112,112,94,94,94,NR,94,94,94,94,94,94
195,Banana cooking R.Banana,38,38,NR,36,36,36,36,36,36,NR,36,36,36,35,35,36,NR,36,36,36,36,36,36,NR,36,36,36,36,36,36,NR,36,36,36,36,36,36,NR,36,36,35,35,36,36,NR,36,36,36,36,36,36,NR,36,36,38,38,38,38,NR,38,38,38,38,38,38,NR,38,38,NR,32,32,32,NR,32,32,32,32,32,32,NR,32,32,32,32,32,39,NR,40,40,40,NR,40,40,NR,40,40,40,40,40,40,NR,40,35,38,38,38,37,NR,37,37,37,37,37,37,NR,37,37,37,37,35,38,NR,38,38,38,38,38,38,NR,NR,38,38,38,38,38,NR,38,38,38,40,40,40,NR,42,42,42,42,42,42,NR,42,42,42,42,42,42,NR,42,42,42,44,44,44,NR,48,48,54,54,57,57,NR,57,57,57,57,57,57,NR,NR,60,60,60,60,60,NR,60,NR,63,63,63,63,NR,63,63,62,58,58,58,NR,55,55,55,NR,55,NR,NR,55,55,53,54,54,54,NR,54,54,54,NR,54,54,NR,54,54,NR,54,54,NR,NR,NR,NR,52,NR,52,52,NR,52,52,52,50,50,50,NR,50,50,NR,48,48,48,NR,NR,48,48,48,NR,48,NR,48,NR,48,49,NR,49,NR,46,46,46,46,NR,46,NR,49,49,49,50,NR,50,NR,50,48,48,46,46,46,NR,46,NR,48,45,47,NR,NR,49,49,49,48,48,48,NR,48,NR,NR,NR,48,46,NR,NR,NR,46,46,45,45,NR,45,45,45,47,47,47,NR,48,48,48,48,48,48,NR,45,45,47,47,47,47,NR,NR,47,47,47,47,47,NR,47,NR,47,NR,45,NR,NR,NR,NR,45,45,45,NR,NR,45,48,48,47,47,47,NR,47,46,46,46,46,46
196,Avarekai (Field Beans ),34,35,NR,32,30,30,29,30,30,NR,31,31,32,32,32,32,NR,32,30,30,28,28,30,NR,28,27,27,27,27,25,NR,28,30,34,34,35,38,NR,38,38,38,40,39,40,NR,40,40,40,40,40,40,NR,40,40,40,40,40,40,NR,43,43,43,43,43,43,NR,43,45,NR,45,45,45,NR,45,45,45,45,45,45,NR,45,45,45,45,48,48,NR,48,48,48,NR,49,49,NR,49,49,49,49,49,49,NR,49,49,49,49,49,49,NR,49,49,49,49,49,49,NR,49,49,49,49,49,49,NR,49,49,49,49,49,49,NR,NR,62,62,62,62,62,NR,62,62,62,62,62,62,NR,62,62,62,62,62,62,NR,62,62,62,62,62,62,NR,62,62,62,62,62,62,NR,62,62,62,62,62,62,NR,62,62,62,62,62,62,NR,NR,62,62,62,62,74,NR,74,NR,74,68,68,68,NR,56,56,56,56,56,56,NR,52,39,36,NR,28,NR,NR,30,30,32,3,3,3,NR,30,32,32,NR,32,32,NR,32,32,NR,35,35,NR,NR,NR,NR,32,NR,32,32,NR,32,32,32,32,32,32,NR,32,32,NR,32,32,32,NR,NR,36,36,36,NR,36,NR,33,NR,33,33,NR,35,NR,35,35,35,35,NR,35,NR,35,35,40,40,NR,44,NR,44,44,44,44,47,47,NR,42,NR,44,44,44,NR,NR,44,44,44,44,44,44,NR,44,NR,NR,NR,47,47,NR,NR,NR,49,49,49,49,NR,49,49,49,49,46,46,NR,46,46,46,46,46,46,NR,44,44,44,44,44,44,NR,NR,47,47,47,47,45,NR,45,NR,48,NR,48,NR,NR,NR,NR,47,47,47,NR,NR,47,49,49,49,49,49,NR,50,50,50,50,50,52
197,Avarebele (F. Beans spok),NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
198,Avare seed (FB seeds),115,115,NR,110,110,110,100,100,110,NR,110,110,110,110,110,110,NR,110,110,110,110,110,110,NR,110,110,110,100,100,100,NR,100,100,110,110,110,110,NR,110,110,110,110,110,110,NR,110,110,110,110,114,114,NR,114,114,114,114,114,114,NR,114,114,114,114,114,114,NR,114,114,NR,114,114,114,NR,114,114,114,114,114,114,NR,114,114,114,114,114,114,NR,114,114,114,NR,114,114,NR,114,114,114,114,114,114,NR,114,114,114,114,114,114,NR,114,114,114,114,114,114,NR,114,114,114,114,114,114,NR,114,114,114,114,114,114,NR,NR,114,114,114,114,114,NR,114,114,114,114,114,114,NR,114,114,114,114,114,114,NR,114,114,114,114,114,114,NR,114,114,114,114,114,114,NR,114,114,114,114,114,114,NR,114,114,114,114,114,114,NR,NR,114,114,114,114,300,NR,300,NR,300,300,300,300,NR,300,300,300,300,300,300,NR,300,300,300,NR,300,NR,NR,300,300,300,300,300,300,NR,300,300,300,NR,300,300,NR,300,300,NR,300,300,NR,NR,NR,NR,300,NR,300,300,NR,300,300,300,300,300,300,NR,300,300,NR,300,300,300,NR,NR,300,300,300,NR,300,NR,300,NR,300,300,NR,300,NR,300,300,107,107,NR,107,NR,107,107,107,107,NR,107,NR,107,107,107,107,107,107,NR,107,NR,107,107,107,NR,NR,107,107,107,107,107,107,NR,107,NR,NR,NR,107,107,NR,NR,NR,107,107,107,107,NR,107,107,107,107,107,107,NR,107,107,107,107,107,107,NR,107,107,107,107,107,107,NR,NR,107,107,107,107,107,NR,107,NR,107,NR,107,NR,NR,NR,NR,107,107,107,NR,NR,107,107,107,107,107,107,NR,107,107,107,107,107,125
199,Brucoli,232,232,NR,232,232,250,250,250,250,NR,250,250,250,250,250,250,NR,250,250,250,250,250,250,NR,250,250,250,250,250,250,NR,250,250,250,250,200,200,NR,200,190,190,190,190,190,NR,190,190,190,190,190,190,NR,190,190,190,190,190,190,NR,190,190,190,180,170,170,NR,160,160,NR,160,140,140,NR,140,135,135,135,135,135,NR,135,135,135,135,135,135,NR,135,140,140,NR,150,164,NR,164,164,164,164,164,164,NR,164,164,164,164,200,200,NR,200,200,200,200,220,220,NR,235,235,235,235,235,235,NR,235,235,235,240,240,240,NR,NR,240,240,240,240,240,NR,240,240,240,240,240,240,NR,223,223,223,220,220,220,NR,220,220,220,220,220,220,NR,220,220,215,215,215,215,NR,200,200,200,200,200,200,NR,200,200,200,200,215,215,NR,NR,220,220,220,220,220,NR,220,NR,220,200,200,200,NR,208,208,208,208,208,208,NR,208,208,215,NR,215,NR,NR,215,215,215,215,215,215,NR,215,215,215,NR,215,215,NR,294,265,NR,265,265,NR,NR,NR,NR,240,NR,240,240,NR,210,210,210,210,210,210,NR,196,196,NR,196,196,196,NR,NR,196,196,196,NR,196,NR,196,NR,196,196,NR,196,NR,196,196,196,196,NR,196,NR,192,192,192,192,NR,192,NR,192,192,192,192,192,192,NR,192,NR,192,192,192,NR,NR,200,200,200,200,200,200,NR,200,NR,NR,NR,200,200,NR,NR,NR,200,200,200,200,NR,200,200,200,175,175,175,NR,175,175,148,148,148,148,NR,148,148,148,148,148,148,NR,NR,148,148,148,155,155,NR,160,NR,160,NR,160,NR,NR,NR,NR,160,160,160,NR,NR,160,160,160,148,148,148,NR,148,144,144,144,144,144
200,Kakadi,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,67,NR,67,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,67,67,NR,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,NR,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,67,67,67,67,67,NR,67,40,40,40,40,40,NR,NR,40,40,40,40,40,NR,40,NR,40,49,49,49,NR,49,49,49,49,49,49,NR,49,49,49,NR,49,NR,NR,49,49,49,49,49,49,NR,52,52,52,NR,52,52,NR,52,52,NR,52,52,NR,NR,NR,NR,52,NR,52,52,NR,50,50,50,50,50,50,NR,50,50,NR,50,50,50,NR,NR,50,50,50,NR,50,NR,50,NR,50,50,NR,50,NR,50,50,50,50,NR,50,NR,50,50,50,50,NR,50,NR,50,50,50,50,50,50,NR,50,NR,50,50,50,NR,NR,50,50,50,50,50,50,NR,50,NR,NR,NR,50,50,NR,NR,NR,50,50,50,50,NR,50,50,50,50,50,50,NR,50,50,50,50,50,50,NR,50,50,50,50,50,50,NR,NR,50,50,50,50,50,NR,50,NR,50,NR,50,NR,NR,NR,NR,50,50,50,NR,NR,50,50,50,50,50,50,NR,50,50,50,50,50,50
201,Corriander Leave,30,38,NR,42,40,40,42,38,38,NR,33,33,33,33,32,32,NR,32,32,32,32,26,24,NR,24,24,24,24,24,24,NR,26,26,28,28,28,28,NR,28,28,25,25,28,28,NR,28,26,27,27,27,27,NR,27,24,24,25,22,23,NR,26,26,26,25,30,30,NR,28,34,NR,32,32,32,NR,36,32,32,32,32,35,NR,40,40,33,33,36,48,NR,53,53,58,NR,62,72,NR,74,76,76,83,90,94,NR,98,98,98,96,100,NR,NR,100,100,100,104,104,104,NR,115,127,127,127,127,127,NR,120,124,124,120,115,108,NR,NR,95,90,80,80,80,NR,80,85,85,80,90,85,NR,89,90,100,100,107,107,NR,103,103,108,108,105,105,NR,105,98,98,98,92,85,NR,75,72,72,72,67,67,NR,67,67,62,52,50,43,NR,NR,43,43,43,43,40,NR,37,NR,28,28,28,28,NR,25,25,25,26,30,30,NR,30,30,30,NR,28,NR,NR,28,28,28,28,28,32,NR,32,32,32,NR,32,32,NR,45,46,NR,48,48,NR,NR,NR,NR,42,NR,42,40,NR,36,34,32,32,32,32,NR,32,32,NR,32,32,32,NR,NR,32,27,27,NR,29,NR,29,NR,38,38,NR,33,NR,30,30,30,30,NR,27,NR,28,28,28,28,NR,32,NR,22,22,22,22,22,22,NR,22,NR,22,23,24,NR,NR,24,24,24,24,23,23,NR,25,NR,NR,NR,23,22,NR,NR,NR,22,22,24,24,NR,24,23,25,23,25,25,NR,28,28,28,26,28,28,NR,48,42,42,42,55,60,NR,NR,52,54,54,45,45,NR,45,NR,52,NR,47,NR,NR,NR,NR,56,50,40,NR,NR,47,47,43,43,43,43,NR,43,43,43,43,43,40
202,Curry leave,60,60,NR,60,60,60,60,60,60,NR,60,60,60,60,60,60,NR,60,60,60,60,60,56,NR,56,56,59,59,62,62,NR,68,68,68,68,68,68,NR,68,70,70,70,70,70,NR,70,70,70,70,70,70,NR,70,70,70,70,70,70,NR,70,70,67,67,67,67,NR,65,65,NR,65,65,65,NR,65,62,62,62,62,62,NR,62,62,57,56,56,56,NR,56,56,56,NR,56,56,NR,56,56,56,56,56,56,NR,56,56,54,54,54,54,NR,54,54,52,52,52,52,NR,52,52,52,52,52,52,NR,52,52,52,50,50,50,NR,NR,52,52,52,52,52,NR,52,54,54,54,54,54,NR,54,54,54,54,54,54,NR,54,54,50,51,51,51,NR,51,52,52,52,52,52,NR,50,50,50,50,50,50,NR,45,45,45,45,45,45,NR,NR,45,45,45,45,45,NR,45,NR,45,45,45,45,NR,45,45,45,45,45,45,NR,45,45,45,NR,43,NR,NR,43,42,42,42,42,42,NR,42,42,42,NR,42,42,NR,44,46,NR,46,46,NR,NR,NR,NR,40,NR,40,40,NR,40,40,40,40,40,40,NR,40,40,NR,40,40,40,NR,NR,40,40,42,NR,42,NR,42,NR,42,35,NR,38,NR,38,38,38,38,NR,38,NR,38,38,38,38,NR,38,NR,38,38,38,38,38,38,NR,38,NR,38,38,38,NR,NR,38,38,38,38,38,38,NR,38,NR,NR,NR,43,43,NR,NR,NR,47,47,47,47,NR,47,47,47,49,49,49,NR,52,54,54,54,54,57,NR,60,60,60,60,60,60,NR,NR,60,60,64,64,64,NR,67,NR,67,NR,70,NR,NR,NR,NR,70,70,70,NR,NR,70,70,63,63,60,60,NR,60,60,60,60,60,60
